,Name,Lat_Restaurant,Lng_Restaurant,Address,Zip,Rating,# of Reviews,Price Level,Category,Yelp ID,City,County
960,Foodie Spot,38.49424517,-121.5212107,1032 Florin Rd,95831,3.5,20,unavailable,Chinese,FPn3kHw1E1rLHQTiRf7gbg,Sacramento ,Sacramento County
961,A TASTE ABOVE,38.48604281,-121.5340986,7485 Rush River Dr,95831,4,142,$,Coffee & Tea,toqGpTJGTIx1Q2m263STKw,Sacramento ,Sacramento County
962,Beijing Garden,38.48566167,-121.5341567,7485 Rush River Dr,95831,4,22,unavailable,Chinese,5Zjtc3OFpoqYSE65Tafzmg,Sacramento ,Sacramento County
963,Sai Varee,38.4858096,-121.5337803,7485 Rush River Dr,95831,4,292,$$,Thai,Ntz67iHOIQzUqMK0EIAP_Q,Sacramento ,Sacramento County
964,Pho Bac Hoa Viet,38.48072445,-121.5180887,7600 Greenhaven Dr,95831,4,352,$$,Vietnamese,apUhlUKPUdSFkv5wpqKOAw,Sacramento ,Sacramento County
965,Burgerim,38.4862,-121.533512,7465 Rush River Dr,95831,3,70,$$,Burgers,GkS9Bu0YIJiwPwxJQecgXg,Sacramento ,Sacramento County
966,L&L Hawaiian Barbecue,38.4953352,-121.5210737,1030 Florin Rd,95831,3.5,187,$,Hawaiian,Zv-4knA0xpHZ3Uic9wx6wQ,Sacramento ,Sacramento County
967,Vientos Mexican Cocina,38.48155085,-121.5174523,7600 Greenhaven Dr,95831,3.5,244,$$,Mexican,flxvdKxrJFyEcvMbO3sr1g,Sacramento ,Sacramento County
968,Nugget Markets,38.49466,-121.52124,1040 Florin Rd,95831,4.5,262,$$,Grocery,581jupcYZkwWK64ZZ5GojQ,Sacramento ,Sacramento County
969,Wingstop,38.495333,-121.5210587,1052 Florin Rd,95831,2.5,179,$$,Chicken Wings,YpIOj3pUMop-PyWHLHsbgg,Sacramento ,Sacramento County
970,Jimboy's Tacos,38.4950199,-121.52333,7215 Greenhaven Dr.,95831,3,117,$,Mexican,tDj4uNn1QHALjwK7DdVnfA,Sacramento ,Sacramento County
971,Mountain Mike's Pizza,38.486492,-121.534949,7465 Rush River Dr,95831,3.5,130,$$,Pizza,pWtPDnAEC0kcukbD10MN_w,Sacramento ,Sacramento County
972,Shari's Cafe & Pies,38.495291,-121.522424,960 Florin Rd,95831,3,368,$$,Diners,VcMZNY4l2XRVcyPeUnT8CQ,Sacramento ,Sacramento County
973,Caffe Latte,38.48047265,-121.5176911,7600 Greenhaven Dr,95831,3.5,172,$,Coffee & Tea,JkOEL1rkZU9J80L-zwuSUw,Sacramento ,Sacramento County
974,Pizza Guys,38.48059177,-121.517749,7600 Greenhaven Dr,95831,3.5,96,$$,Pizza,_QDEOq8tWYzflBgDhgy_UQ,Sacramento ,Sacramento County
975,Burger King,38.49465942,-121.5233536,7225 Greenhaven Dr,95831,2,89,$,Fast Food,QLsfJpc5c_BdWNv0IbCXog,Sacramento ,Sacramento County
976,Domino's Pizza,38.4919061,-121.5203201,7385 Greenhaven Dr,95831,3,62,$,Pizza,8yUd4DpQyV9Rcrh4nu5Hig,Sacramento ,Sacramento County
977,Papa Murphy's,38.48597,-121.53464,7465 Rush River Drive,95831,3.5,35,$$,Pizza,b6xXnJo6ObRQKm-Tz_RlBA,Sacramento ,Sacramento County
978,Subway,38.48120886,-121.5171106,7600 Greenhaven Dr,95831,3,43,$,Sandwiches,5HjatTSggaPVOe-VVhZOOQ,Sacramento ,Sacramento County
979,Subway,38.4953346,-121.5210696,1036 Florin Rd,95831,2.5,31,$,Fast Food,KqCIDtiZtz_D_Hae_mrImQ,Sacramento ,Sacramento County
980,The Blue Heron Restaurant,38.45300919,-123.0525917,25300 Steelhead Blvd,95430,3.5,103,$$,American (New),CGCChErMNvnYUaVDaTB3Xg,Duncans Mills,Sonoma County
981,Cape Fear Cafe,38.453969,-123.054308,25191 Main St,95430,4,255,$$,Breakfast & Brunch,P9NLPwK-GyO_wGNxhEFpFg,Duncans Mills,Sonoma County
982,Gold Coast Coffee & Bakery,38.45290616,-123.0532942,25377 Steelhead Blvd,95430,4.5,131,$$,Bakeries,fg6BjYZpsH2hAlCOsDAlyQ,Duncans Mills,Sonoma County
983,Underwood Bar and Bistro,38.436279,-122.868694,9113 Graton Rd,95444,4,370,$$,Lounges,1aUwbpY1wVSOLX4q5oAjuw,Graton,Sonoma County
984,Willow Wood Market Cafe,38.436888,-122.86898,9020 Graton Rd,95444,4,383,$$,Breakfast & Brunch,ThAVK_8Csdj91y8_70na1A,Graton,Sonoma County
985,Mexico Lindo Restaurant,38.43663,-122.86905,9030 Graton Rd,95444,4,45,$$,Mexican,XPLKTcF6OMvUu6zMAtaPBw,Graton,Sonoma County
1251,Palooza Brewery & Gastropub,38.41921996,-122.5514659,8910 Sonoma Hwy,95452,4,273,$$,Gastropubs,00czjj1k8xczRqpr-in4bw,Kenwood,Sonoma County
1252,TIPS Roadside,38.4245,-122.5549,8445 Sonoma Hwy,95452,4,161,$$,Comfort Food,FOrPUMUecPgvKRB1cer8Yg,Kenwood,Sonoma County
1253,Cafe Citti,38.4182523,-122.5503581,9049 Sonoma Hwy,95452,4,530,$$,Italian,evJAB7KJVTCw9uE6jWjQ0g,Kenwood,Sonoma County
1254,La Cucina,38.4169343,-122.5511142,60 Shaw Ave,95452,4,9,$$,Italian,TymDmeYG8m_00fStllp9WA,Kenwood,Sonoma County
1256,Wine Country BBQ,38.4140282,-122.5458679,Highway 12 And Warm Springs,95452,4,1,unavailable,Barbeque,h2n2Au_t550JeQQAjAjCDA,Kenwood,Sonoma County
1260,Oakville Grocery,38.43747,-122.40279,7856 St Helena Hwy,94562,3.5,531,$$,Delis,I6NTvkNHgxN2WShDIfu-Lg,Oakville,Napa County
1281,La Amitstad Cafe,38.4140575,-121.5831104,36046 Jefferson Blvd,95612,4,32,$$,Mexican,yPQG9KJZtnZxP9HIgUXKCA,Clarksburg,Yolo County
1282,Husicks Taphouse,38.41670227,-121.5251617,36510 Riverview Dr,95612,4.5,142,$$,Barbeque,JDe467rJHWcLynTTYpV0Tg,Clarksburg,Yolo County
1283,Mama Kims,38.42305,-121.53162,35265 Willow Ave,95612,4,1,unavailable,Food Stands,ozRU_3moLzfCNlV1nuJwpw,Clarksburg,Yolo County
1284,Bohemian Buffet,38.40814,-122.99646,18036 Coleman Valley Rd,95465,5,1,unavailable,Buffets,XhTXIRlw8E-kk25Q45Yl-A,Occidental,Sonoma County
1285,Hazel,38.408682,-122.948372,3782 Bohemian Hwy,95465,4.5,208,$$,Pizza,LWYf4dVf_XbI2aQ1i6KYkw,Occidental,Sonoma County
1286,Negri's Original Occidental,38.407595,-122.948213,3700 Bohemian Hwy,95465,4,322,$$,Italian,NjuvfvH6S30vgCUcRvUaJg,Occidental,Sonoma County
1287,Barley & Hops,38.40695,-122.94806,3688 Bohemian Hwy,95465,4,216,$$,Pubs,2QdwoXMFpPmEmaQ7dAA0Fw,Occidental,Sonoma County
1288,Union Hotel Restaurant,38.40817,-122.94711,3731 Main St,95465,4,438,$$,Italian,rUm3mkFGt6iQQH_Qrc1EqQ,Occidental,Sonoma County
1289,Howard Station Cafe,38.40670396,-122.9473263,3611 Bohemian Hwy,95465,4.5,482,$$,Breakfast & Brunch,grSb4Ae0NUnouNZEOJC7Pg,Occidental,Sonoma County
1381,Salt & Stone,38.408941,-122.543617,9900 Sonoma Hwy,95452,3.5,199,$$,Wine Bars,EA6mCIpgSaMChUIgs7AV6w,Kenwood,Sonoma County
1438,Hood Supply Company,38.368308,-121.519111,10761 Hood Franklin Rd,95639,3.5,233,$$,American (New),r70UPYXS-cLYodYssXqVrw,Hood ,Sacramento County
1439,Fisherman's Cove,38.329713,-123.058906,1850 Bay Flat Rd,94923,4.5,611,$$,Seafood,DFmjfic3Y4keTVD183UHxQ,Bodega Bay,Sonoma County
1440,Spud Point Crab Company,38.329518,-123.058876,1860 Westshore Rd,94923,4.5,995,$$,Seafood,H161IYPpJLhlE1CLpyiWVQ,Bodega Bay,Sonoma County
1441,Terrapin Creek Cafe & Restaurant,38.3391499,-123.04821,1580 Eastshore Rd,94923,4.5,540,$$$,American (New),XTqjvbp0dBaqwIAkFEYzrA,Bodega Bay,Sonoma County
1442,The Boat House,38.3352999,-123.04785,1445 N Hwy 1,94923,4,348,$$,Fish & Chips,E0zFqBePo_Uae6_Cfc-VEQ,Bodega Bay,Sonoma County
1443,Ginochio's Kitchen,38.33429836,-123.0496259,1410 Bay Flat Rd,94923,4.5,181,$$,Barbeque,h8SQ2bb3WbexKseUne4EKw,Bodega Bay,Sonoma County
1444,Gourmet Au Bay,38.3337383,-123.0506174,1412 Bay Flat Rd,94923,4,167,$$,Wine Bars,8lZVcNplYWm_aapKh5FNNQ,Bodega Bay,Sonoma County
1445,The Birds Cafe,38.33505923,-123.0489126,1407 Hwy 1,94923,4,311,$$,Seafood,Eu0MaO9FVUxNJtCs7g2FVg,Bodega Bay,Sonoma County
1446,La Bodeguita,38.340951,-123.048925,2001 Ca-1,94923,4,231,$$,Mexican,D7sdfKCPKPrwicZijbJgmQ,Bodega Bay,Sonoma County
1447,Left Coast Latte,38.34077,-123.04869,2001 N Hwy 1,94923,5,11,unavailable,Cafes,qoSYskELuvP6zv0MYThW5w,Bodega Bay,Sonoma County
1448,Bay View Restaurant & Lounge,38.329619,-123.044037,800 Hwy One,94923,3.5,63,$$$,Italian,Xada_LSbhFdXfuysD53uNA,Bodega Bay,Sonoma County
1449,The Tides Wharf Restaurant,38.3285957,-123.0447565,835 Highway One,94923,2.5,907,$$,Seafood,KYot7OVU2XqRPDONUa1mjQ,Bodega Bay,Sonoma County
1450,Pelican Plaza Grocery & Deli,38.33478,-123.0484,1400 N Hwy 1,94923,4,62,$$,Grocery,dsN975A7mQSTxJWmuBI7Ww,Bodega Bay,Sonoma County
1451,Diekmann's Bay Store,38.333412,-123.048402,1275 Hwy 1,94923,3.5,55,$$,Grocery,moy06cHY9Lo84UxYCpvlDw,Bodega Bay,Sonoma County
1452,Cowboy Oysters,38.33833,-123.0475,,94923,4,1,unavailable,Seafood,omeBYICOnK2ruorafyq83A,Bodega Bay,Sonoma County
1453,Fishetarian Fish Market,38.32640689,-123.0409342,599 Hwy 1 S,94923,4.5,749,$$,Seafood,k8T9uE2jt7UI2Gn34RBqIw,Bodega Bay,Sonoma County
1454,Lucas Wharf Restaurant & Bar,38.32619,-123.040912,595 S Hwy 1,94923,3.5,570,$$,Seafood,cac397KsgRtc8z-A_P_WAg,Bodega Bay,Sonoma County
1455,The Dog House,38.3258282,-123.0398269,537 Smith Brothers Rd,94923,4,138,$$,Burgers,46zPPbpdvBsSqVo0jYTO4g,Bodega Bay,Sonoma County
1456,The Casino Bar & Grill,38.34605105,-122.97326,17000 Bodega Hwy,94922,4,121,$$,Dive Bars,6NPzR8cCwyFkax25ir1I9w,Bodega,Sonoma County
1457,Litchfield's,38.330859,-122.96052,16702 Shoreline Hwy,94922,4.5,52,$$$,American (New),3tS4-8MlV0ns4WboqI2nLw,Bodega,Sonoma County
1458,Colleen's Coffee Shop,38.346318,-122.974269,17175 Bodega Hwy,94922,4,24,$,Coffee & Tea,ULTgLmcLNoRd_3rFe49gAA,Bodega,Sonoma County
1720,Glen Ellen Star,38.364301,-122.52464,13648 Arnold Dr,95442,4,461,$$,American (New),JkwFGjX15uogn6MSUER03g,Glen Ellen ,Sonoma County
1721,The Fig Cafe,38.36337007,-122.5245073,13690 Arnold Dr,95442,4,401,$$,Cafes,dK8GyEyrjEdyALVp3Uw0gw,Glen Ellen ,Sonoma County
1722,Glen Ellen Inn ,38.36357,-122.52463,13670 Arnold Dr,95442,4,310,$$,Bars,MF5pjb--ZvTMTwdxkHCyEQ,Glen Ellen ,Sonoma County
1723,Yeti Restaurant,38.354521,-122.524595,14301 Arnold Dr,95442,4.5,264,$$,Indian,kPj4GXBVGrldwFacXvh_SA,Glen Ellen ,Sonoma County
1724,Jack London Saloon,38.36299,-122.52621,13740 Arnold Dr,95442,3.5,143,$$,Pubs,BQmRbpbfIJ6jsI1NhKhHFg,Glen Ellen ,Sonoma County
1725,Glen Ellen Village Market,38.36203,-122.52539,13751 Arnold Dr,95442,4.5,150,$$,Grocery,2V3mpthAKgJDWJlIs8UMfQ,Glen Ellen ,Sonoma County
1726,Les Pascals,38.36211706,-122.5260692,13758 Arnold Dr,95442,4.5,80,$$,Bakeries,sicUlF6oMsKVZsiG25gbnA,Glen Ellen ,Sonoma County
1727,Garden Court Cafe,38.36397,-122.52411,13647 Arnold Dr,95442,4,168,$$,Bakeries,Wm5m84b4h7TakFA2cWLP1Q,Glen Ellen ,Sonoma County
1728,Rancho Market & Deli,38.33906,-122.51239,929 Madrone Rd,95442,4,20,$,Mexican,9M1-6VpiNNZkYhkuHmSvSg,Glen Ellen ,Sonoma County
1899,Tamales Chepo's,38.34965,-121.90869,6092 A St,95625,5,44,$,Mexican,4u47i2nIVp8_9qTjq7xd1Q,Elmira, Solano County
1900,Courtland Market,38.3323755,-121.56912,11711 State Hwy 160,95615,5,16,$,Grocery,TDKolVIJPUi58GYkCKdtEA,Courtland,Sacramento County
1901,Hood Ranch Kitchen,38.367974,-121.518928,10761 Hood Franklin Rd,95639,4.5,3,unavailable,American (New),FAFFvZMxp6idIYGcW2Ys5A,Hood ,Sacramento County
1902,Drakes Sonoma Coast,38.31782,-123.032582,103 Coast Hwy 1,94923,4,575,$$$,American (New),cOyIlIKQkZ9dcjA0X7gB0w,Bodega Bay,Sonoma County
1903,Bluewater Bistro & Bar,38.312812,-123.027588,21301 Heron Dr,94923,3,140,$$,American (New),wjY_fFmUMRXuLsGw-pCrQQ,Bodega Bay,Sonoma County
1904,Drakes Fireside Lounge,38.317772,-123.032811,355 California 1,94923,3.5,24,$$$,American (New),EPBzUngox1EsBEFMmkj11g,Bodega Bay,Sonoma County
1905,Rocker Oysterfeller's,38.31758,-122.92472,14415 Hwy 1,94972,4,279,$$,Seafood,51erZciM_SPLXqc_TYcZDw,Valley Ford ,Sonoma County
1906,Valley Ford Cheese & Creamery,38.31817,-122.9238,14390 Valley Ford Rd,94972,5,13,unavailable,Cheese Shops,tUG_G14zHb55yFlrkERNSw,Valley Ford ,Sonoma County
1907,Dinucci's Italian Dinners,38.318247,-122.926322,14485 Valley Ford Rd,94972,3.5,157,$$,Italian,qWHNog8UpAcGGfXv9XopRA,Valley Ford ,Sonoma County
1908,Estero Cafe,38.31844,-122.92521,14450 Hwy 1,94972,4,166,$$,Breakfast & Brunch,_UuREe-IJVf7NeRYmp9kZg,Valley Ford ,Sonoma County
1911,YiaYia's The Grateful Greek,38.2974825,-122.6665849,10007 Main St,94951,5,73,unavailable,American (Traditional),ZU3mUbJc_dXYO11jokLuDQ,Penngrove,Sonoma County
1915,Twin Oaks Roadhouse,38.29081,-122.6671,5745 Old Redwood Hwy,94951,4.5,127,$$,Bars,YbVU3-c--psUIbTEB0U-rw,Penngrove,Sonoma County
1916,Caprara's Pizzeria,38.29582,-122.66702,10101 Main St,94951,4.5,116,$$,Pizza,VCIWk8m1hicDx38qQQJlVw,Penngrove,Sonoma County
1917,Penngrove Market,38.29659,-122.66617,10070 Main St,94951,4.5,37,$$$,Grocery,uCpjPi3Oji-2oV63WGHgkA,Penngrove,Sonoma County
1918,Mack's Bar & Grill,38.297389,-122.666533,10056 Main St,94951,4,26,$$,Bars,Esg9mKO7LJuvAam90K1xDw,Penngrove,Sonoma County
1919,JavAmore Cafe,38.29581833,-122.6670227,10101 Main St,94951,4,56,$$,Coffee & Tea,4maNemO0Lp0Jpi1Ggydv-g,Penngrove,Sonoma County
1926,El Verano Inn,38.30066299,-122.4876404,705 Laurel Ave,95433,3.5,12,$,Bars,DtohvfBPdZLmq5FsUPe3Dg,El Verano ,Sonoma County
2218,Tony's Tacos,38.32842,-121.57294,Hwy 160 At Paintersville Bridge,95615,4.5,8,$,Food Stands,jHl7UAJBMha9Ygh9Y6o01A,Courtland,Sacramento County
2219,Dillon Beach Coastal Kitchen,38.2497853,-122.9647796,1 Beach Ave,94929,4,45,unavailable,American (New),KiLKD4iZKn6VEcedauTGPw,Dillon Beach,Marin County
2220,William Tell House,38.24592,-122.90521,26955 Hwy 1,94971,4,115,$$,American (New),Ta0DGCzV8cj3vk4VzplUwA,Tomales,Marin County
2221,K&A Take Away,38.24645,-122.9052,27005 Hwy 1,94971,5,48,$,American (New),_mJcBQ0tEMjUgFGYNtPQZg,Tomales,Marin County
2222,Tomales Deli And Cafe,38.246517,-122.9046725,27000 Shoreline Hwy,94971,3.5,104,$$,Delis,DkWwEy27s_PfKEjEoEYNlQ,Tomales,Marin County
2309,Ang Hapag Kainan - The Dining Table,38.23866856,-122.59499,18 Raffles Quay,48582,2,1,$,Street Vendors,eclgtvhn2nYRBoS49oA-Jg,NAN,NAN
2312,Carneros Bistro,38.277338,-122.460444,1326 Broadway,95477,3.5,212,$$$,American (New),3I6Hj0kTuWuAZJ286q4IDA,NAN,NAN
2588,Nick's Cove,38.199438,-122.920605,23240 Highway 1,94940,3.5,792,$$$,Seafood,D-gZAfWSzVq6AVbgJr1etw,Marshall ,Marin County
2764,Hog Island Oyster Company,38.16208094,-122.8935477,20215 Shoreline Hwy,94940,4.5,818,$$,Seafood,b0vD-LUEU4HAeZb_srNHJQ,Marshall ,Marin County
2765,The Marshall Store,38.15316693,-122.8897837,19225 California 1,94940,4.5,786,$$,Seafood,DL-_UY0zeP5CgU53HrOk3w,Marshall ,Marin County
2850,The Rivers Edge Bar & Grill,38.170985,-121.639371,15476 CA-160,95641,4.5,4,unavailable,American (Traditional),Bn04do5z88bSHHEYih1_Aw,Isleton ,Sacramento County
2851,Peter's Steak House,38.162212,-121.611352,203 2nd St,95641,4,134,$$,Steakhouses,YEXqv6mqLh5mwiynbCCHiQ,Isleton ,Sacramento County
2852,Yes My Sweet BBQ & Catering,38.162698,-121.606428,25 Main St,95641,5,104,$$,Barbeque,B5f53U0kpLBBi2z9RgdR0g,Isleton ,Sacramento County
2853,Rogelio's Dine & Sleep Inn,38.1623956,-121.6060691,34 Main St,95641,4.5,43,$$,Hotels,KF1rIQwzSL2gnF8qUzIY4g,Isleton ,Sacramento County
2854,The Joint,38.16256,-121.60428,58 Main St,95641,4,28,unavailable,Pizza,FW8ewbJMf43RqyPY4Bh-zQ,Isleton ,Sacramento County
2855,Pineapple Restaurant,38.16220856,-121.606514,22 Main St,95641,3.5,38,$$,Chinese,MV_dzPK25cVgkVyTrThQCg,Isleton ,Sacramento County
2856,Rusty Anchor,38.1709699,-121.63937,15476 State Highway 160,95641,1,1,unavailable,Restaurants,CzT1mzuqoR63oDA1PD_Zcg,Isleton ,Sacramento County
2857,Tony's Seafood Restaurant,38.14695,-122.88305,18863 Shoreline Hwy,94940,4.5,33,unavailable,Seafood,V5rHe9f8m3AF6HBv8o9mEw,Marshall ,Marin County
3087,Spindrift Restaurant,38.1076315,-121.5986342,841 W Brannan Island Rd,95641,3.5,52,$$,American (New),QPHTlsvC3bEpHUxwccHVRQ,Isleton ,Sacramento County
3088,Sammy's,38.103765,-122.9359388,17000 Sir Francis Drake Blvd,94937,5,1,$$$$,American (Traditional),DUzD6y1fjWrJ5L2C2A8tsg,Inverness,Marin County
