,Name,Category,Biz City,Biz Zip,Biz Lat,Biz Lng,Rating,Review Count,Price,Yelp ID,County
8078,Fondue Fred,['Fondue'],Berkeley,94704.0,37.863918304443395,-122.25894165039101,3.0,293,$$,h_we4E3zofRTf4G0JTEF0A,Alameda
8079,KoJa Kitchen,"['Asian Fusion', 'Korean', 'Japanese']",Berkeley,94704.0,37.86708460000001,-122.25874089999999,4.0,1381,$,CbSgnm7fExAdI0i9KNmuaw,Alameda
8080,Tacos Sinaloa,['Mexican'],Berkeley,94704.0,37.8671979534161,-122.25897911936,4.0,347,$,QTaE3Ptk8nDU4RGt1IxXWg,Alameda
8081,Bansho Ramen,['Ramen'],Berkeley,94704.0,37.86490283,-122.25875049999999,4.0,47,$$,EkfGAqi1XZdMe2gMlrD4Kw,Alameda
8082,Top Dog,['Hot Dogs'],Berkeley,94704.0,37.86772,-122.25738999999999,4.0,1906,$,qHmamQPCAKkia9X0uryA8g,Alameda
8083,Artichoke Basille's Pizza,['Pizza'],Berkeley,94704.0,37.867974600000004,-122.25684879999999,4.0,546,$,YTPexj4BDe6j8RJ0yWvpWA,Alameda
8084,The Bird,"['Chicken Shop', 'Sandwiches']",Berkeley,94704.0,37.86672,-122.25906,4.0,198,$$,2KCtMYX1GdkDnO1taUleJg,Alameda
8085,Pasta Bene,['Italian'],Berkeley,94704.0,37.86384,-122.25828,4.0,617,$$,QQIjsdcokFermi2ugoD6ow,Alameda
8086,Super Duper Burgers,"['Burgers', 'American (Traditional)']",Berkeley,94704.0,37.86762,-122.25866,4.0,153,$$,32EV7dFhtQNIDf1hrM_L3g,Alameda
8087,PokÃÂÃÂÃÂÃÂ© Bar,"['Hawaiian', 'Poke', 'Asian Fusion']",Berkeley,94704.0,37.867982,-122.259899,4.5,162,$$,_CYmNwjtgJjZYxBoz-xezw,Alameda
8088,Famous Bao,['Chinese'],Berkeley,94704.0,37.8678231,-122.26000619999999,3.0,316,$,jP8Wq93vk04s_6sGnqrhTw,Alameda
8090,Dumpling Express,"['Shanghainese', 'Dim Sum']",Berkeley,94704.0,37.8678855895996,-122.256851196289,3.5,351,$,MK8-9Sep_LPWjCHetQIzxw,Alameda
8091,Mezzo,"['Sandwiches', 'Salad', 'Coffee & Tea']",Berkeley,94704.0,37.8661768829269,-122.258782630021,4.0,522,$$,ICvnd3aLJHs_1tq7N3iK0Q,Alameda
8092,Noodle Girl,['Vietnamese'],Berkeley,94704.0,37.8688237,-122.25945359999999,4.5,3,Unavailable,DTjV0S4VyCURa7LhZdYY5g,Alameda
8093,Chengdu Style Restaurant,"['Szechuan', 'Asian Fusion']",Berkeley,94704.0,37.868759999999995,-122.25655,3.5,307,$$,AJ5iUNtfV0IOeoqpJahQJA,Alameda
8094,Raleigh's Pub,"['American (Traditional)', 'Pubs']",Berkeley,94704.0,37.86618,-122.25901999999999,4.0,102,$$,z0qGx4AuqsYrwXd2LTXn1g,Alameda
8095,Pinky and  Red's,"['Sandwiches', 'Diners']",Berkeley,94704.0,37.86949,-122.25967299999999,4.5,39,$,Rl4O-24_IesRVTC7_P8d_w,Alameda
8096,Shihlin Taiwan Street Snacks,"['Taiwanese', 'Fast Food']",Berkeley,94704.0,37.8682630277819,-122.258025721986,3.5,165,$,YUxj3mp8B4cHZnDVrpKMFQ,Alameda
8097,Julia's Restaurant,['French'],Berkeley,94704.0,37.8676379,-122.26270819999999,4.0,92,$$$,9AeMOZuTF9inrApdBCT1hA,Alameda
8098,Mount Everest Restaurant,"['Indian', 'Himalayan/Nepalese']",Berkeley,94704.0,37.863877,-122.258781,4.0,592,$$,aroY6t0It9EYWCRL8u7iYg,Alameda
8100,Boba Ninja,"['Chicken Wings', 'Bubble Tea', 'Fast Food']",Berkeley,94704.0,37.86821,-122.25803,4.0,109,$,ubIBeGZhNbCnQDdvmqz0pQ,Alameda
8101,Koryo Restaurant,['Korean'],Berkeley,94704.0,37.863918304443395,-122.25894165039101,3.5,249,$$,we3YxbueOBb0f-m7ekYk2A,Alameda
8102,Little Gem Belgian Waffles,"['Desserts', 'Ice Cream & Frozen Yogurt', 'Waffles']",Berkeley,94704.0,37.8656,-122.25882,4.5,387,$,IQmJ9K15sGYw39s1yqY6Dg,Alameda
8103,Kimchi Garden,"['Korean', 'Asian Fusion', 'Beer Bar']",Berkeley,94704.0,37.868179999999995,-122.25826,3.5,310,$$,PkSoDMwb3y3-lRsqaKqSGw,Alameda
8104,Muracci's Berkeley,['Japanese Curry'],Berkeley,94704.0,37.86638,-122.2589,3.5,300,$$,ZF9pQ-zfY57ok-BPrlmm6w,Alameda
8105,Tap Haus,"['Bars', 'German']",Berkeley,94704.0,37.8678736756068,-122.258263640106,4.0,111,$$,TaAC3o8tXtjAZRhkiK8Weg,Alameda
8106,Poke Parlor,"['Poke', 'Japanese']",Berkeley,94704.0,37.865448478125295,-122.25841648148199,4.0,210,$$,tgIBoGSfQO02xTDHTg9c3g,Alameda
8107,IBÃÂÃÂ¢ÃÂÃÂÃÂÃÂs Berkeley,"['Sandwiches', 'Burgers', 'Cheesesteaks']",Berkeley,94704.0,37.86804,-122.25849,4.0,496,$,TUIDRJ_rUkdmYPSRAAEsPg,Alameda
8108,Cafe Ohlone,"['Cafes', 'Coffee & Tea']",Berkeley,94704.0,37.868110031338,-122.260678298771,5.0,4,Unavailable,C-2hVNrbgBHbn5CUGIv0Ww,Alameda
8109,Pho K & K,['Vietnamese'],Berkeley,94704.0,37.86448,-122.25822,3.5,377,$,fcdjnsgO8Z5LthXUx3y-lA,Alameda
8110,Cheese 'N' Stuff,"['Delis', 'Sandwiches']",Berkeley,94704.0,37.8675802752215,-122.259550841607,4.0,289,$,o0KC5k-7fXH8LHf75Icfuw,Alameda
8111,Bongo Burger,"['Burgers', 'Fast Food']",Berkeley,94704.0,37.86541,-122.25816999999999,4.0,554,$$,G3d-xJF_Rt-P_za2eZ1q-Q,Alameda
8112,Henry's,['American (New)'],Berkeley,94704.0,37.8679,-122.25627,3.5,41,$$,sn5gQfVETorpqaIZgBJPUg,Alameda
8113,Chinese Express,"['Chinese', 'Noodles', 'Soup']",Berkeley,94704.0,37.86672,-122.25906,3.5,159,$,t-xuA4yR02gud00gTS2iyw,Alameda
8114,Thai Noodle II - Berkeley,"['Thai', 'Noodles']",Berkeley,94704.0,37.86638,-122.25889,3.5,340,$$,D0bltNaJ-Ak6ejkUUpWDEw,Alameda
8115,T-Toust,['Korean'],Berkeley,94704.0,37.867988586425795,-122.25984191894501,3.5,241,$,22yTwTUyMBY3SFu_Hj4NOQ,Alameda
8116,Free House,"['Pubs', 'American (Traditional)']",Berkeley,94704.0,37.86923,-122.254275,3.0,234,$$,9znPyzc0cS8GHH49R8SUaA,Alameda
8117,Gordito Amigos,"['Mexican', 'Vegan']",Berkeley,94704.0,37.86672,-122.25906,4.0,42,Unavailable,89Qn9lGn4zLNOLpHuio9qQ,Alameda
8118,Cal Gyro Mediterranean,"['Mediterranean', 'Middle Eastern', 'Greek']",Berkeley,94704.0,37.86821,-122.25803,3.5,139,$,qgEx4cus-f9vgc5aBFJ8fQ,Alameda
8119,La Cocina's Cantina,"['Noodles', 'Tapas/Small Plates']",Berkeley,94704.0,37.869231,-122.259603,5.0,2,Unavailable,U0NvSdNGIms55xyoSHbEXQ,Alameda
8120,Seniore's Pizza,"['Pizza', 'Chicken Wings']",Berkeley,94704.0,37.867759,-122.25828100000001,3.5,219,$,SGGvq28yNrIBAneKkPgTEQ,Alameda
8121,Berkeley Thai House,"['Thai', 'Soup', 'Noodles']",Berkeley,94704.0,37.86718,-122.2583,3.0,475,$$,tR7wIIvJsLqI8keoLf8tpg,Alameda
8122,La Burrita,"['Mexican', 'Salad', 'Vegetarian']",Berkeley,94704.0,37.867928650947704,-122.257434673931,3.5,571,$,q33FT8iYvU2UUbJuiEQWUw,Alameda
8123,Thai Basil Cuisine,['Thai'],Berkeley,94704.0,37.86821,-122.25803,3.5,908,$$,h11Hr07ffM-dn-rico0_fA,Alameda
8124,D'Yar,['Mediterranean'],Berkeley,94704.0,37.86804,-122.25849,3.5,322,$,WaxhDYWQmZ1FGM2ChY7_2Q,Alameda
8125,Hu Tong Jian Bing,['Chinese'],Berkeley,94704.0,37.86842,-122.26053999999999,3.0,2,Unavailable,gBn2OyUQgGm4brCw8GZUDw,Alameda
8126,Steve's Bar-B-Que,"['Korean', 'Barbeque']",Berkeley,94704.0,37.86821,-122.25803,3.5,468,$,h-pdNVQY1ekHoVtgJCxIkw,Alameda
8127,Taco Bell - Berkeley,"['Fast Food', 'Mexican']",Berkeley,94704.0,37.8677985,-122.2576189,3.5,89,$,e1M54l13zB_BInpIE3VUkQ,Alameda
8129,House of Curries,"['Indian', 'Pakistani', 'Halal']",Berkeley,94704.0,37.86766,-122.25786000000001,3.5,609,$,QfpwAp53h_DIfzph0IMIbQ,Alameda
8130,Kathmandu Market and Deli,"['Himalayan/Nepalese', 'Delis']",Berkeley,94704.0,37.8647260755003,-122.25833773613,4.0,14,$,TU1oYaU5sVM6cGC4Uvy7mQ,Alameda
8131,Fat Slice Pizza,['Pizza'],Berkeley,94704.0,37.8672,-122.25858000000001,3.5,595,$,uNumMb-5qNiVzW6T32Uiag,Alameda
8132,Bacheesos,"['Mediterranean', 'Buffets', 'Breakfast & Brunch']",Berkeley,94704.0,37.86157,-122.25928,3.5,273,$$,yNp-1m-eKbNaGsxooh3FRw,Alameda
8133,Racha Cafe,['Thai'],Berkeley,94704.0,37.8643937,-122.2586932,3.5,492,$,93sW9Y_3rJQn305_n8epng,Alameda
8135,Katsumi Sushi,"['Japanese', 'Sushi Bars']",Berkeley,94704.0,37.86821,-122.25803,3.0,52,$,cG8i_Ttq_MVGd7Ja5MTysQ,Alameda
8136,ABE's Pizza,['Pizza'],Berkeley,94704.0,37.8680499,-122.25931000000001,3.5,590,$,WqAtgHTxgS-B8J6iHc4eeA,Alameda
8137,Chang Luong,['Chinese'],Berkeley,94704.0,37.868179999999995,-122.25826,2.5,31,$$,eYJqP0FogFY9o36dZVSMVQ,Alameda
8138,Nichi Ramen,['Ramen'],Berkeley,94704.0,37.868511927145704,-122.259340240783,2.5,2,Unavailable,Kv84WZK4xHW7EKMxhkd8TA,Alameda
8139,Cafe Milano,['Cafes'],Berkeley,94704.0,37.8686894439501,-122.25857553221701,3.5,423,$,NGyFcZHghu1uJ0G-pXJxoQ,Alameda
8141,Chipotle Mexican Grill,"['Mexican', 'Fast Food']",Berkeley,94704.0,37.8683843369189,-122.25895608037399,3.0,357,$,tzRNk1hqooBV3i-Q_yKP7g,Alameda
8142,Tako Sushi,"['Sushi Bars', 'Japanese']",Berkeley,94704.0,37.867282,-122.258781,3.0,557,$,2ciUQ05DREauhBC3xiA4qw,Alameda
8143,Sweetheart Cafe,"['Cafes', 'Juice Bars & Smoothies']",Berkeley,94704.0,37.86805250000001,-122.258168,3.5,561,$,j9tMEV719PzFcc_wp8mzlw,Alameda
8144,Mandarin House,['Chinese'],Berkeley,94704.0,37.86821,-122.25803,2.0,208,$,5fneYCWLhgBZQUcNPOch-w,Alameda
8145,The Musical Offering Cafe,"['Music & DVDs', 'Coffee & Tea', 'Breakfast & Brunch']",Berkeley,94704.0,37.86823,-122.26069,4.0,212,$$,ndDb1erN_IQcaVLIDQhGMQ,Alameda
8146,Le Bateau Ivre,"['French', 'Coffee & Tea', 'Breakfast & Brunch']",Berkeley,94704.0,37.862559999999995,-122.2585,3.5,500,$$,YypLjtHdKKGL-MOIrUaM4Q,Alameda
8147,UCafe,"['Cafes', 'Bakeries', 'Bubble Tea']",Berkeley,94704.0,37.86788,-122.25685,3.0,137,$,Gia-6TO8WwPMSHdn86EozQ,Alameda
8148,Japanese Snacks,['Japanese'],Berkeley,94704.0,37.86821,-122.25803,2.0,1,Unavailable,uCoCvFtlMbBm1QQZRTeLWA,Alameda
8149,Durant Square - Asian Ghetto,"['Asian Fusion', 'Korean', 'Vietnamese']",Berkeley,94704.0,37.86821,-122.25803,3.5,88,$,plRUSuB_uY_dEgcMqeZMYA,Alameda
8151,Cafe Durant,"['Breakfast & Brunch', 'Mexican', 'Coffee & Tea']",Berkeley,94704.0,37.8681298970289,-122.258307339617,3.5,407,$,BOCJ5g4q1RhP8wikwwr3Ow,Alameda
8152,Lotus House,"['Coffee & Tea', 'Chinese', 'Bubble Tea']",Berkeley,94704.0,37.868179999999995,-122.25826,3.0,294,$,XBPMMfMchDlxZG-qSsSdtw,Alameda
8153,Ladle & Leaf,"['Sandwiches', 'Soup', 'Salad']",Berkeley,94704.0,37.8687371260536,-122.258199617722,3.5,244,$,elt6nbq4fRcCn7Enk6e7Tw,Alameda
8156,Subway,"['Sandwiches', 'Fast Food']",Berkeley,94704.0,37.868562384901,-122.25930965908,2.0,81,$,4b8yMxZ5p4KddENZYmjMEg,Alameda
8157,Subway,"['Sandwiches', 'Fast Food']",Berkeley,94704.0,37.86249,-122.25913999999999,2.5,40,$,hpiH64YRMiHMSOK-099sOw,Alameda
8158,Kiraku,"['Japanese', 'Tapas/Small Plates', 'Tapas Bars']",Berkeley,94704.0,37.863683,-122.258976,4.5,1005,$$,vZpuRwoCD4upNRP5CScjDQ,Alameda
8159,Daryoush Persian Cuisine,['Persian/Iranian'],Berkeley,94704.0,37.8703802367765,-122.26662645475001,4.0,46,Unavailable,p4JvBGDBlA68aYQ5rIBh9Q,Alameda
8160,Bansho Ramen,['Ramen'],Berkeley,94704.0,37.86490283,-122.2587505,4.0,47,$$,EkfGAqi1XZdMe2gMlrD4Kw,Alameda
8161,KoJa Kitchen,"['Asian Fusion', 'Korean', 'Japanese']",Berkeley,94704.0,37.86708460000001,-122.2587409,4.0,1381,$,CbSgnm7fExAdI0i9KNmuaw,Alameda
8162,Platano,['Salvadoran'],Berkeley,94704.0,37.87164,-122.26961,4.0,978,$$,4nLK0z_A4Cyd3C28HCkwlg,Alameda
8163,Smoke's Poutinerie,"['Comfort Food', 'Fast Food', 'Poutineries']",Berkeley,94704.0,37.86763,-122.25812,4.0,808,$$,p97_JO2wjfrM6nuPysb64w,Alameda
8164,Berkeley Social Club,"['Breakfast & Brunch', 'Korean', 'Bars']",Berkeley,94704.0,37.8718158,-122.2696171,4.0,1033,$$,oqyeLUSC2Z3Aczzh_4-4Yw,Alameda
8165,Tasty Pot,"['Bubble Tea', 'Hot Pot', 'Chinese']",Berkeley,94704.0,37.868858337402294,-122.26718139648399,4.0,493,$$,k40kdV9SdZy6SLn9DwuJXg,Alameda
8166,Ippudo Berkeley,"['Ramen', 'Noodles']",Berkeley,94704.0,37.87201500000001,-122.267681,3.5,981,$$,owXlc12HtLAtqi0LkIxZKg,Alameda
8167,Tharaphu Burmese Street Food,"['Burmese', 'Soup', 'Noodles']",Berkeley,94704.0,37.871467936403214,-122.26755523706,3.5,285,$,ivUIp7VPRBFngwejkGBNdw,Alameda
8168,La Note,"['French', 'Breakfast & Brunch']",Berkeley,94704.0,37.8662142064674,-122.26734160917299,4.0,3448,$$,dmZS7KKxE8GHfIHzsenqUQ,Alameda
8169,Collective Kitchen & Bar,"['Vegan', 'Vegetarian', 'Bars']",Berkeley,94704.0,37.87029,-122.26686,4.5,36,Unavailable,lyaUHqyoGnNq0H1xPLh4kQ,Alameda
8170,Top Dog,['Hot Dogs'],Berkeley,94704.0,37.86772,-122.25739,4.0,1906,$,qHmamQPCAKkia9X0uryA8g,Alameda
8171,Fire Wings,['Chicken Wings'],Berkeley,94704.0,37.8715777,-122.2679815,4.0,223,$$,QJkCKxD1Hf4h3jPzxVT03w,Alameda
8172,"The Noodle, Thai Restaurant","['Noodles', 'Thai']",Berkeley,94704.0,37.8731939002629,-122.268807,4.0,751,$,Oh5GMwlzebpH_uOyjwl3iQ,Alameda
8173,Chengdu Style Restaurant,"['Szechuan', 'Asian Fusion']",Berkeley,94704.0,37.86876,-122.25655,3.5,307,$$,AJ5iUNtfV0IOeoqpJahQJA,Alameda
8174,Famous Bao,['Chinese'],Berkeley,94704.0,37.8678231,-122.2600062,3.0,316,$,jP8Wq93vk04s_6sGnqrhTw,Alameda
8175,Comal Next Door,['Mexican'],Berkeley,94704.0,37.87142,-122.26882,4.0,96,$$,3SwDv3ZPcpng8Ldq6lbpXg,Alameda
8176,Fondue Fred,['Fondue'],Berkeley,94704.0,37.863918304443395,-122.25894165039101,3.0,294,$$,h_we4E3zofRTf4G0JTEF0A,Alameda
8177,PokÃÂÃÂ© Bar,"['Hawaiian', 'Poke', 'Asian Fusion']",Berkeley,94704.0,37.867982,-122.259899,4.5,162,$$,_CYmNwjtgJjZYxBoz-xezw,Alameda
8178,Raleigh's Pub,"['American (Traditional)', 'Pubs']",Berkeley,94704.0,37.86618,-122.25902,4.0,102,$$,z0qGx4AuqsYrwXd2LTXn1g,Alameda
8179,Artichoke Basille's Pizza,['Pizza'],Berkeley,94704.0,37.8679746,-122.2568488,4.0,546,$,YTPexj4BDe6j8RJ0yWvpWA,Alameda
8180,Julia's Restaurant,['French'],Berkeley,94704.0,37.8676379,-122.2627082,4.0,92,$$$,9AeMOZuTF9inrApdBCT1hA,Alameda
8181,ZINO,['Mediterranean'],Berkeley,94704.0,37.86923,-122.26837,3.5,32,Unavailable,C9nyF_0GMUBwVjC2XgeIFQ,Alameda
8182,Gather,"['American (New)', 'Breakfast & Brunch', 'Bars']",Berkeley,94704.0,37.869478102798396,-122.266114248013,4.0,2147,$$,BiZAzf2SAFCE0gJrX-PGFw,Alameda
8183,Wiki Wiki Hawaiian BBQ,"['Hawaiian', 'Fast Food', 'Barbeque']",Berkeley,94704.0,37.865473,-122.267138,3.5,236,$,iQi0zqguxJzIM-a5nEfF4g,Alameda
8184,MaÃÂÃÂ®son Bleue,"['Cafes', 'Creperies', 'French']",Berkeley,94704.0,37.86782,-122.26943,4.5,188,$$,4SRLygl0meAG8jMHcz5E5g,Alameda
8186,DDC Cafe,"['Chinese', 'Hong Kong Style Cafe']",Berkeley,94704.0,37.87179,-122.26747,4.0,59,$$,wTAQZ9NqiO9Pdt-Q08bD5A,Alameda
8187,T-Toust,['Korean'],Berkeley,94704.0,37.867988586425795,-122.25984191894501,3.5,241,$,22yTwTUyMBY3SFu_Hj4NOQ,Alameda
8188,Pinky and  Red's,"['Sandwiches', 'Diners']",Berkeley,94704.0,37.86949,-122.259673,4.5,39,$,Rl4O-24_IesRVTC7_P8d_w,Alameda
8189,Suya African Caribbean Grill,"['African', 'Caribbean', 'Barbeque']",Berkeley,94704.0,37.8703432,-122.2658798,4.0,415,$,UZw6rwsRE2mXp0dfHLtHRg,Alameda
8190,Nash Cafe,"['Chinese', 'Barbeque']",Berkeley,94704.0,37.87213060938221,-122.26969756186001,4.0,28,$$,snK6YC0B0enUEBub4ewhvQ,Alameda
8191,The Flying Falafel - Berkeley,"['Falafel', 'Vegan']",Berkeley,94704.0,37.8708699,-122.26857,4.5,315,$,m7A3DRLDJ3lUZrp6bxRVsg,Alameda
8192,Koryo Restaurant,['Korean'],Berkeley,94704.0,37.863918304443395,-122.25894165039101,3.5,249,$$,we3YxbueOBb0f-m7ekYk2A,Alameda
8193,East Bay Spice Company,"['Indian', 'Cocktail Bars']",Berkeley,94704.0,37.87026,-122.26618,4.0,443,$$,AZLrNg0Nf9cdZWPmNypUkg,Alameda
8194,Cinnaholic,"['Vegan', 'Bakeries', 'Desserts']",Berkeley,94704.0,37.870290678604,-122.26606249809299,4.5,1572,$,2u4DSD6F8RyFXp-Crhj8OA,Alameda
8195,Bangkok Noodles & Thai BBQ,"['Thai', 'Noodles', 'Barbeque']",Berkeley,94704.0,37.8727432,-122.26862959999998,3.5,503,$,b14htqypk7QkgTGtsKz9RA,Alameda
8196,Tamon Tea,['Japanese'],Berkeley,94704.0,37.870417,-122.269287,4.5,166,$,PYwAus1gKufLm8xlg0OYpA,Alameda
8198,Tuk Tuk Thai Cafe,['Thai'],Berkeley,94704.0,37.864526,-122.267745,3.0,861,$$,lGdeLPx2tbXCqBy0bbrwxg,Alameda
8199,Kimchi Garden,"['Korean', 'Asian Fusion', 'Beer Bar']",Berkeley,94704.0,37.86818,-122.25826,3.5,310,$$,PkSoDMwb3y3-lRsqaKqSGw,Alameda
8200,Poke Parlor,"['Poke', 'Japanese']",Berkeley,94704.0,37.865448478125295,-122.25841648148199,4.0,210,$$,tgIBoGSfQO02xTDHTg9c3g,Alameda
8201,Bongo Burger,"['Burgers', 'Fast Food']",Berkeley,94704.0,37.86541,-122.25817,4.0,554,$$,G3d-xJF_Rt-P_za2eZ1q-Q,Alameda
8202,Simply Bowl,"['Japanese', 'Asian Fusion', 'Poke']",Berkeley,94704.0,37.872,-122.26701,4.0,515,$$,6EVFn0BnxEeRoH2aqzToXQ,Alameda
8203,Tender Greens,"['Salad', 'American (New)', 'Sandwiches']",Berkeley,94704.0,37.8723699,-122.26894,4.0,208,$$,37lY0EWUvMWO0qni1ZVDmA,Alameda
8204,IBÃÂ¢ÃÂÃÂs Berkeley,"['Sandwiches', 'Burgers', 'Cheesesteaks']",Berkeley,94704.0,37.86804,-122.25849,4.0,496,$,TUIDRJ_rUkdmYPSRAAEsPg,Alameda
8205,Venus Restaurant,"['American (New)', 'Breakfast & Brunch']",Berkeley,94704.0,37.86708400000001,-122.267344,4.0,1381,$$,nm_TO1hRaV8i-zMDE15gIQ,Alameda
8206,Seniore's Pizza,"['Pizza', 'Chicken Wings']",Berkeley,94704.0,37.867759,-122.258281,3.5,219,$,SGGvq28yNrIBAneKkPgTEQ,Alameda
8207,Noodle Girl,['Vietnamese'],Berkeley,94704.0,37.8688237,-122.2594536,4.5,3,Unavailable,DTjV0S4VyCURa7LhZdYY5g,Alameda
8208,La Burrita,"['Mexican', 'Salad', 'Vegetarian']",Berkeley,94704.0,37.8679286509477,-122.257434673931,3.5,571,$,q33FT8iYvU2UUbJuiEQWUw,Alameda
8209,Gadani,"['Coffee & Tea', 'Waffles', 'Ice Cream & Frozen Yogurt']",Berkeley,94704.0,37.870612,-122.267907,4.0,346,$,uwvhf3nO353A3Em5AEeO9Q,Alameda
8210,Hu Tong Jian Bing,['Chinese'],Berkeley,94704.0,37.86842,-122.26054,3.0,2,Unavailable,gBn2OyUQgGm4brCw8GZUDw,Alameda
8211,Nichi Ramen,['Ramen'],Berkeley,94704.0,37.8685119271457,-122.259340240783,2.5,2,Unavailable,Kv84WZK4xHW7EKMxhkd8TA,Alameda
8212,House of Curries,"['Indian', 'Pakistani', 'Halal']",Berkeley,94704.0,37.86766,-122.25786,3.5,609,$,QfpwAp53h_DIfzph0IMIbQ,Alameda
8213,Chipotle Mexican Grill,"['Mexican', 'Fast Food']",Berkeley,94704.0,37.8683843369189,-122.25895608037399,3.0,357,$,tzRNk1hqooBV3i-Q_yKP7g,Alameda
8214,Crave Subs,"['Halal', 'Sandwiches']",Berkeley,94704.0,37.870276,-122.2668303,4.0,11,Unavailable,0bAYceI239DhRTIClNIlgw,Alameda
8215,Turkish Kitchen,['Turkish'],Berkeley,94704.0,37.872544,-122.268669,3.5,469,$$,0DtMEjVcbeghNgM8XEAoAg,Alameda
8216,Cafe Blue Door,['Cafes'],Berkeley,94704.0,37.8679699,-122.2648928,4.0,136,$,zpgL_B7JI2EKOzdZo92vDw,Alameda
8217,Lucky House Thai,['Thai'],Berkeley,94704.0,37.87201,-122.26727,4.0,439,$,ogwltUkCmvkpMiu1e8hDOw,Alameda
8218,Kaze Ramen,"['Ramen', 'Tapas/Small Plates']",Berkeley,94704.0,37.8727608,-122.2686157,3.0,403,$$,PZYxXDpCK-eJ7M4cuc2XvA,Alameda
8219,Cancun Sabor Mexicano,['Mexican'],Berkeley,94704.0,37.86934,-122.26678,3.5,943,$$,xpzGXyxXO8U0AbBc9ssZfw,Alameda
8222,Saturn Cafe Berkeley,"['Vegetarian', 'Vegan', 'Breakfast & Brunch']",Berkeley,94704.0,37.869795,-122.26608600000002,3.5,1236,$$,S4a-MaxMszQjSPSs1JSM2A,Alameda
8223,The Sunny Side CafÃÂÃÂ©,['Breakfast & Brunch'],Berkeley,94704.0,37.8702422,-122.2660694,3.5,430,$$,PC-x4Om-XXGqFn0ludTykw,Alameda
8224,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",Berkeley,94704.0,37.872278,-122.268577,2.0,231,$,26m-QFOWzO6VuLZGBfI5Zw,Alameda
8225,Lotus House,"['Coffee & Tea', 'Chinese', 'Bubble Tea']",Berkeley,94704.0,37.86818,-122.25826,3.0,294,$,XBPMMfMchDlxZG-qSsSdtw,Alameda
8226,Cafe Milano,['Cafes'],Berkeley,94704.0,37.8686894439501,-122.25857553221701,3.5,423,$,NGyFcZHghu1uJ0G-pXJxoQ,Alameda
8228,Fat Slice Pizza,['Pizza'],Berkeley,94704.0,37.8672,-122.25858,3.5,595,$,uNumMb-5qNiVzW6T32Uiag,Alameda
8229,ABE's Pizza,['Pizza'],Berkeley,94704.0,37.8680499,-122.25931,3.5,590,$,WqAtgHTxgS-B8J6iHc4eeA,Alameda
8230,Top Dog,"['Fast Food', 'Hot Dogs']",Berkeley,94704.0,37.8705271,-122.2663488,4.0,381,$,65ltOonS7uaG12RRdn-W3Q,Alameda
8231,Papa John's Pizza,['Pizza'],Berkeley,94704.0,37.8689273,-122.2682289,2.0,163,$,4jb3LVjN4qJZrXCbio6w0w,Alameda
8232,Sweetheart Cafe,"['Cafes', 'Juice Bars & Smoothies']",Berkeley,94704.0,37.86805250000001,-122.258168,3.5,561,$,j9tMEV719PzFcc_wp8mzlw,Alameda
8233,Le Bateau Ivre,"['French', 'Coffee & Tea', 'Breakfast & Brunch']",Berkeley,94704.0,37.86256,-122.2585,3.5,500,$$,YypLjtHdKKGL-MOIrUaM4Q,Alameda
8234,Chang Luong,['Chinese'],Berkeley,94704.0,37.86818,-122.25826,2.5,31,$$,eYJqP0FogFY9o36dZVSMVQ,Alameda
8235,Passione Caffe,"['Bakeries', 'Pizza', 'Vegan']",Berkeley,94704.0,37.8716702,-122.26815829999998,4.0,22,$,rLCEZiD3PPkyKIwFpv5sYQ,Alameda
8236,Arinell Pizza,['Pizza'],Berkeley,94704.0,37.8709751,-122.2675055,3.5,564,$,lnZxgOcZQk807vzW8ViX7Q,Alameda
8237,Sandwich Zone,"['Sandwiches', 'Delis']",Berkeley,94704.0,37.871016,-122.267571,4.0,150,$,JB0N9VPx5eEBcLd0Sfnnbg,Alameda
8239,Little Plearn Thai Kitchen,['Thai'],Berkeley,94704.0,37.867958068847706,-122.267372131348,3.5,195,$,8A-2R_FERF5CrbclE2DZag,Alameda
8240,Bongo Burger,['Burgers'],Berkeley,94704.0,37.87029,-122.26643,3.5,230,$,8PE1KtG_ZMxcgqCseHhmLA,Alameda
8241,Berkeley Espresso,"['Coffee & Tea', 'Sandwiches', 'Juice Bars & Smoothies']",Berkeley,94704.0,37.873663,-122.26888,3.5,220,$,eLfvE6SjyvUDJgiiyOcfZg,Alameda
8242,Subway,"['Sandwiches', 'Fast Food']",Berkeley,94704.0,37.86249,-122.25914,2.5,40,$,hpiH64YRMiHMSOK-099sOw,Alameda
8243,Royal Ground Coffee House,"['Coffee & Tea', 'Sandwiches']",Berkeley,94704.0,37.865725,-122.267268,3.5,208,$,gb0Y2vpd01N-YuLD0U3jiQ,Alameda
8244,Windmill Coffee House,"['Juice Bars & Smoothies', 'Sandwiches', 'Coffee & Tea']",Berkeley,94704.0,37.86708400000001,-122.266039,2.5,2,Unavailable,VZHhWTzPLQcLy9gQgKhrgw,Alameda
8246,Cafe Rio,"['Coffee & Tea', 'Sandwiches', 'Cafes']",Berkeley,94704.0,37.87026,-122.26661,3.0,62,$,ozmMymxyx_EPnCGlIGe1lw,Alameda
